Code,Description,Charge Amount,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9
4509803512,LAB - Albumin Protein Level In Spinal Or Amniotic Fluid,$3.00,,,,,,,
4509801120,LAB - ALBUMIN PROTEIN LEVEL IN URINE (QUANTITATIVE),$11.00,,,,,,,
4509200470,LAB - ALBUMIN PROTEIN LEVEL IN URINE (QUANTITATIVE),$6.63,,,,,,,
4503200055,LAB - ALBUMIN PROTEIN LEVEL IN URINE (QUANTITATIVE),$121.89,,,,,,,
4509200475,LAB - ALBUMIN PROTEIN LEVEL IN URINE (SEMIQUANTITATIVE),$37.45,,,,,,,
4503200060,LAB - ALBUMIN PROTEIN LEVEL IN URINE (SEMIQUANTITATIVE),$48.47,,,,,,,
4509200480,LAB - ALBUMIN PROTEIN LEVEL RELATED TO RESTRICTED HEART BLOOD FLOW,$126.34,,,,,,,
4509200750,LAB - ALCOHOL CONSUMPTION TEST (CARBOHYDRATE DEFICIENT TRANSFERRIN),$65.80,,,,,,,
4509801460,LAB - ALDOLASE ENZYME LEVEL,$8.25,,,,,,,
4503200080,LAB - ALDOLASE ENZYME LEVEL,$12.46,,,,,,,
4509200495,LAB - ALDOLASE ENZYME LEVEL,$5.35,,,,,,,
4509803513,LAB - Aldolase Enzyme Level,$3.25,,,,,,,
4509200255,LAB - ALDOSTERONE SUPPRESSION EVALUATION PANEL (ALDOSTERONE X 2 AND RENIN X 2),$129.47,,,,,,,
4509202085,LAB - ALKALINE PHOSPHATASE LEVEL (HEAT STABLE),$13.91,,,,,,,
4509803145,LAB - ALKALINE PHOSPHATASE LEVEL (ISOENZYME),$7.75,,,,,,,
4509202090,LAB - ALKALINE PHOSPHATASE LEVEL (ISOENZYME),$55.27,,,,,,,
4509803190,LAB - ALKALINE PHOSPHATASE LEVEL (ISOENZYME),$15.20,,,,,,,
4503201665,LAB - ALKALINE PHOSPHATASE LEVEL (SERUM),$105.28,,,,,,,
4509803143,LAB - ALKALINE PHOSPHATASE LEVEL (SERUM),$7.75,,,,,,,
4509202080,LAB - ALKALINE PHOSPHATASE LEVEL (SERUM),$3.74,,,,,,,
4509803188,LAB - ALKALINE PHOSPHATASE LEVEL (SERUM),$15.20,,,,,,,
4509803053,"LAB - ALLERGY ANTIBODY LEVELS (IMMUNOGLOBULIN E), EACH CRUDE SUBSTANCE",$6.17,,,,,,,
4509800235,"LAB - ALLERGY ANTIBODY LEVELS (IMMUNOGLOBULIN E), EACH CRUDE SUBSTANCE",$61.70,,,,,,,
4509803059,"LAB - ALLERGY ANTIBODY LEVELS (IMMUNOGLOBULIN E), EACH CRUDE SUBSTANCE",$6.17,,,,,,,
4509803516,"LAB - Allergy Antibody Levels (Immunoglobulin E), Each Crude Substance",$4.45,,,,,,,
4509803055,"LAB - ALLERGY ANTIBODY LEVELS (IMMUNOGLOBULIN E), EACH CRUDE SUBSTANCE",$6.17,,,,,,,
4509803051,"LAB - ALLERGY ANTIBODY LEVELS (IMMUNOGLOBULIN E), EACH CRUDE SUBSTANCE",$6.17,,,,,,,
4509802640,"LAB - ALLERGY ANTIBODY LEVELS (IMMUNOGLOBULIN E), EACH CRUDE SUBSTANCE",$6.17,,,,,,,
4509803056,"LAB - ALLERGY ANTIBODY LEVELS (IMMUNOGLOBULIN E), EACH CRUDE SUBSTANCE",$6.17,,,,,,,
4509203195,"LAB - ALLERGY ANTIBODY LEVELS (IMMUNOGLOBULIN E), EACH CRUDE SUBSTANCE",$54.45,,,,,,,
4509800090,"LAB - ALLERGY ANTIBODY LEVELS (IMMUNOGLOBULIN E), EACH CRUDE SUBSTANCE",$175.29,,,,,,,
4509803060,"LAB - ALLERGY ANTIBODY LEVELS (IMMUNOGLOBULIN E), EACH CRUDE SUBSTANCE",$6.17,,,,,,,
4509802645,"LAB - ALLERGY ANTIBODY LEVELS (IMMUNOGLOBULIN E), EACH CRUDE SUBSTANCE",$6.17,,,,,,,
4509803058,"LAB - ALLERGY ANTIBODY LEVELS (IMMUNOGLOBULIN E), EACH CRUDE SUBSTANCE",$6.17,,,,,,,
4509803052,"LAB - ALLERGY ANTIBODY LEVELS (IMMUNOGLOBULIN E), EACH CRUDE SUBSTANCE",$6.17,,,,,,,
4509803057,"LAB - ALLERGY ANTIBODY LEVELS (IMMUNOGLOBULIN E), EACH CRUDE SUBSTANCE",$6.17,,,,,,,
4509803054,"LAB - ALLERGY ANTIBODY LEVELS (IMMUNOGLOBULIN E), EACH CRUDE SUBSTANCE",$6.17,,,,,,,
4509803061,"LAB - ALLERGY ANTIBODY LEVELS (IMMUNOGLOBULIN E), EACH CRUDE SUBSTANCE",$6.17,,,,,,,
4509203190,"LAB - ALLERGY ANTIBODY LEVELS (IMMUNOGLOBULIN G), EACH SUBSTANCE",$224.70,,,,,,,
4509203200,LAB - ALLERGY SPECIFIC ANTIBODIES ANALYSIS (MULTI-SUBSTANCE SCREEN),$21.05,,,,,,,
4509801580,LAB - ALPHA-1-ANTITRYPSIN PROTEIN LEVEL (PHENOTYPE),$31.30,,,,,,,
4509200515,LAB - ALPHA-1-ANTITRYPSIN PROTEIN LEVEL (PHENOTYPE),$52.64,,,,,,,
4509803793,LAB - Alpha-1-Antitrypsin Protein Level (Phenotype),$36.00,,,,,,,
4509200510,LAB - ALPHA-1-ANTITRYPSIN PROTEIN LEVEL (TOTAL),$8.56,,,,,,,
4509801435,LAB - ALPHA-1-ANTITRYPSIN PROTEIN LEVEL (TOTAL),$13.30,,,,,,,
4509803519,LAB - Alpha-1-Antitrypsin Protein Level (Total),$9.00,,,,,,,
4509200530,LAB - ALPHA-FETOPROTEIN ANALYSIS (AFP-L3 AND TOTAL AFP INCLUDING RATIO),$239.53,,,,,,,
4509200525,LAB - ALPHA-FETOPROTEIN LEVEL IN AMNIOTIC FLUID,$63.17,,,,,,,
4509803517,LAB - Alpha-Fetoprotein Level In Blood,$5.65,,,,,,,
4509800965,LAB - ALPHA-FETOPROTEIN LEVEL IN BLOOD,$12.50,,,,,,,
4503200105,LAB - ALPHA-FETOPROTEIN LEVEL IN BLOOD,$78.94,,,,,,,
4509200520,LAB - ALPHA-FETOPROTEIN LEVEL IN BLOOD,$6.68,,,,,,,
4509200535,LAB - ALUMINUM LEVEL,$94.75,,,,,,,
4509801585,LAB - ALUMINUM LEVEL,$14.60,,,,,,,
4509801085,LAB - AMIKACIN LEVEL,$12.80,,,,,,,
4500200080,LAB - AMIKACIN LEVEL,$45.70,,,,,,,
4509200075,LAB - AMIKACIN LEVEL,$11.55,,,,,,,
4509801090,LAB - AMIKACIN LEVEL,$12.80,,,,,,,
4509801095,LAB - AMIKACIN LEVEL,$12.80,,,,,,,
4509200540,LAB - AMINES IDENTIFICATION IN VAGINAL FLUID (QUALITATIVE),$13.16,,,,,,,
4509201555,LAB - AMINO ACID LEVEL (HYDROXYPROLINE FREE),$84.23,,,,,,,
4509201560,LAB - AMINO ACID LEVEL (HYDROXYPROLINE TOTAL),$89.49,,,,,,,
4509200550,LAB - AMINO ACIDS ANALYSIS WITH MULTIPLE IDENTIFICATIONS (EACH SPECIMEN),$6.22,,,,,,,
4509200545,LAB - AMINO ACIDS ANALYSIS WITH SINGLE IDENTIFICATION (EACH SPECIMEN),$52.64,,,,,,,
4509201020,LAB - AMINO ACIDS IDENTIFICATION IN URINE (CYSTINE AND HOMOCYSTINE QUALITATIVE),$5.24,,,,,,,
4509200555,"LAB - AMINO ACIDS LEVEL, 1 PER SPECIMEN",$74.90,,,,,,,
4509200565,"LAB - AMINO ACIDS LEVEL, 2 TO 5 PER SPECIMEN",$63.17,,,,,,,
4509200570,"LAB - AMINO ACIDS LEVEL, 6 OR MORE PER SPECIMEN",$30.89,,,,,,,
4509200560,LAB - AMINOLEVULINIC ACID PROTEIN LEVEL,$60.54,,,,,,,
4503200160,LAB - AMMONIA LEVEL,$322.77,,,,,,,
4509200575,LAB - AMMONIA LEVEL,$6.09,,,,,,,
4509200580,LAB - AMNIOTIC FLUID SCAN,$8.69,,,,,,,
4503200175,LAB - AMYLASE ENZYME LEVEL,$285.37,,,,,,,
4509803521,LAB - Amylase Enzyme Level,$4.50,,,,,,,
4509200590,LAB - AMYLASE ENZYME LEVEL,$3.74,,,,,,,
4509801380,LAB - AMYLASE ENZYME LEVEL,$11.60,,,,,,,
4509800835,LAB - AMYLASE ENZYME LEVEL,$19.40,,,,,,,
4509803374,LAB - ANALYSIS FOR COMMON VARIANTS HEMOCHROMATOSIS GENES,$97.00,,,,,,,
4509803412,LAB - ANALYSIS FOR DUPLICATION AND DELETION VARIANTS OF ALPHA GLOBIN 1 AND 2 GENES,$450.00,,,,,,,
4509205090,LAB - ANALYSIS FOR INFECTIOUS AGENT ENZYMATIC ACTIVITY OTHER THAN VIRUS,$44.74,,,,,,,
4509803119,LAB - ANALYSIS FOR MAJOR BREAKPOINT OF BCR/ABL1 GENE,$212.00,,,,,,,
4509803112,LAB - ANALYSIS FOR MAJOR BREAKPOINT OF BCR/ABL1 GENE,$270.00,,,,,,,
4509803114,LAB - ANALYSIS FOR MINOR BREAKPOINT OF BCR/ABL1 GENE,$270.00,,,,,,,
4509803120,LAB - ANALYSIS FOR MINOR BREAKPOINT OF BCR/ABL1 GENE,$212.00,,,,,,,
4509803106,LAB - ANALYSIS FOR REARRANGEMENT OF TRG@ GENE,$380.00,,,,,,,
4509803683,LAB - Analysis Of 4 Biomarkers To Determine Risk Of Fetal Abnormalities Using Blood Sample From Mother,$72.88,,,,,,,
4509803682,LAB - Analysis Of 5 Proteins To Determine Risk Of Ovarian Cancer Using Blood Sample,$292.00,,,,,,,
4509205075,LAB - ANALYSIS OF HEPATITIS C VIRUS GENE USING DNA OR RNA,$148.22,,,,,,,
4509800165,LAB - ANALYSIS OF HEPATITIS C VIRUS GENE USING DNA OR RNA,$107.00,,,,,,,
4509205075,LAB - ANALYSIS OF HEPATITIS C VIRUS GENE USING DNA OR RNA,$148.22,,,,,,,
4509803645,LAB - Analysis Of HIV-1 Gene Using DNA Or RNA,$138.00,,,,,,,
4509205095,LAB - ANALYSIS OF HIV-1 GENE USING DNA OR RNA,$476.42,,,,,,,
4509205070,LAB - ANALYSIS OF HIV-1 GENE USING DNA OR RNA,$952.85,,,,,,,
4509800045,LAB - ANALYSIS OF HIV-1 GENE USING DNA OR RNA,$374.50,,,,,,,
4509800040,LAB - ANALYSIS OF HIV-1 GENE USING DNA OR RNA,$406.60,,,,,,,
4509205085,"LAB - ANALYSIS OF HIV-1 VIRUS DNA OR RNA WITH DRUG-RESISTANCE CULTURE ANALYSIS, EACH DRUG BEYOND THE FIRST 10 TESTED",$97.39,,,,,,,
4509205080,"LAB - ANALYSIS OF HIV-1 VIRUS DNA OR RNA WITH DRUG-RESISTANCE CULTURE ANALYSIS, FIRST 10 DRUGS TESTED",$187.73,,,,,,,
4509800020,"LAB - ANALYSIS OF HIV-1 VIRUS DNA OR RNA WITH DRUG-RESISTANCE CULTURE ANALYSIS, FIRST 10 DRUGS TESTED","$1,186.63",,,,,,,
4509205065,LAB - ANALYSIS OF INFECTIOUS ORGANISM TO DETERMINE SUSCEPTIBILITY TO DRUGS,$481.69,,,,,,,
4509200385,LAB - ANALYSIS OF URINE BY AUTOMATED ANALYZER,$79.18,,,,,,,
4500200390,LAB - ANALYSIS OF URINE BY AUTOMATED ANALYZER,$102.49,,,,,,,
4509200390,LAB - ANALYSIS OF URINE FOR BACTERIA,$10.52,,,,,,,
4500200395,LAB - ANALYSIS OF URINE FOR BACTERIA,$13.60,,,,,,,
4500200405,"LAB - ANALYSIS OF URINE, 2 OR 3 GLASS TEST FOR URETHRITIS",$17.02,,,,,,,
4509200400,"LAB - ANALYSIS OF URINE, 2 OR 3 GLASS TEST FOR URETHRITIS",$13.16,,,,,,,
4500200380,"LAB - ANALYSIS OF URINE, AUTOMATED WITH MICROSCOPE",$242.41,,,,,,,
4509200375,"LAB - ANALYSIS OF URINE, AUTOMATED WITH MICROSCOPE",$6.42,,,,,,,
4500200385,"LAB - ANALYSIS OF URINE, AUTOMATED WITHOUT MICROSCOPE",$106.65,,,,,,,
4509200380,"LAB - ANALYSIS OF URINE, AUTOMATED WITHOUT MICROSCOPE",$6.93,,,,,,,
4500200400,"LAB - ANALYSIS OF URINE, MICROSCOPE ONLY",$99.73,,,,,,,
4509200395,"LAB - ANALYSIS OF URINE, MICROSCOPE ONLY",$10.70,,,,,,,
4509200370,"LAB - ANALYSIS OF URINE, NON-AUTOMATED WITH MICROSCOPE",$3.21,,,,,,,
4500200375,"LAB - ANALYSIS OF URINE, NON-AUTOMATED WITH MICROSCOPE",$78.94,,,,,,,
4010202180,"LAB - ANALYSIS OF URINE, NON-AUTOMATED WITHOUT MISCROSCOPE",$191.47,,,,,,,
4509803523,LAB - Angiotensin Converting Enzyme Level,$7.50,,,,,,,
4509801255,LAB - ANGIOTENSIN CONVERTING ENZYME LEVEL,$15.10,,,,,,,
4509200615,LAB - ANGIOTENSIN CONVERTING ENZYME LEVEL,$19.26,,,,,,,
4509200610,LAB - ANGIOTENSIN II PROTEIN LEVEL,$76.33,,,,,,,
4509200290,"LAB - ANTERIOR PITUITARY GLAND EVALUATION PANEL (ACTH X 4, LH X 4, FSH X 4, PROLACTIN X 4, HGH X 4, CORTISOL X4, AND TSH X 4)","$2,147.87",,,,,,,
4509803280,LAB - ANTI-PHOSPHATIDYLSERINE ANTIBODY ANALYSIS,$29.00,,,,,,,
4509802790,LAB - ANTI-PHOSPHATIDYLSERINE ANTIBODY ANALYSIS,$29.00,,,,,,,
4509803285,LAB - ANTI-PHOSPHATIDYLSERINE ANTIBODY ANALYSIS,$29.00,,,,,,,
4509203275,LAB - ANTI-PHOSPHATIDYLSERINE ANTIBODY ANALYSIS,$16.05,,,,,,,
4509803270,LAB - ANTI-PHOSPHATIDYLSERINE ANTIBODY ANALYSIS,$29.00,,,,,,,
4509802785,LAB - ANTI-PHOSPHATIDYLSERINE ANTIBODY ANALYSIS,$29.00,,,,,,,
4509204300,LAB - ANTIBIOTIC THERAPY EFFECTIVENESS EVAUATION (SERUM BACTERICIDAL TITER),$85.60,,,,,,,
4509203440,LAB - ANTIBODY-ANTIGEN REACTION ANALYSIS (OTHER IMMUNODIFFUSION),$16.05,,,,,,,
4509203445,LAB - ANTIBODY-ANTIGEN REACTION IDENTIFICATION (QUALITATIVE GEL IMMUNODIFFUSION),$23.54,,,,,,,
4509202625,LAB - ANTIDURETIC HORMONE LEVEL,$126.34,,,,,,,
4509800665,LAB - ANTIDURETIC HORMONE LEVEL,$31.30,,,,,,,
4509803528,LAB - Antiduretic Hormone Level,$30.00,,,,,,,
4540200115,LAB - ANTIGEN COMPATABILITY SCREENING OF DONOR BLOOD USING PATIENT SERUM,$139.90,,,,,,,
4541603115,LAB - ANTIGEN COMPATABILITY TEST OF DONOR BLOOD,$240.00,,,,,,,
4541603110,LAB - ANTIGEN COMPATABILITY TEST OF DONOR BLOOD,$140.00,,,,,,,
4541603000,LAB - ANTIGEN COMPATABILITY TEST OF DONOR BLOOD,$214.00,,,,,,,
4540200110,LAB - ANTIGEN COMPATABILITY TEST OF DONOR BLOOD,$76.18,,,,,,,
4541601400,LAB - ANTIGEN COMPATABILITY TEST OF DONOR BLOOD,$64.20,,,,,,,
4541601500,LAB - ANTIGEN COMPATABILITY TEST OF DONOR BLOOD,$64.20,,,,,,,
4540200085,LAB - ANTIHUMAN GLOBULIN ANTIBODY ANALYSIS (INDIRECT EACH TITER),$410.04,,,,,,,
4540200075,LAB - ANTIHUMAN GLOBULIN ANTIBODY ANALYSIS (DIRECT EACH ANTISERUM),$116.35,,,,,,,
4541600700,LAB - ANTIHUMAN GLOBULIN ANTIBODY ANALYSIS (DIRECT EACH ANTISERUM),$12.84,,,,,,,
4541600900,LAB - ANTIHUMAN GLOBULIN ANTIBODY ANALYSIS (DIRECT EACH ANTISERUM),$12.84,,,,,,,
4509803586,LAB - Antihuman Globulin Antibody Analysis (Direct Each Antiserum),$12.00,,,,,,,
4541600800,LAB - ANTIHUMAN GLOBULIN ANTIBODY ANALYSIS (DIRECT EACH ANTISERUM),$12.84,,,,,,,
4540200080,LAB - ANTIHUMAN GLOBULIN ANTIBODY ANALYSIS (INDIRECT QUALITATIVE),$295.62,,,,,,,
4509203220,LAB - ANTINUCLEAR ANTIBODIES ANALYSIS (ANA SCREEN),$21.40,,,,,,,
4509801550,LAB - ANTINUCLEAR ANTIBODIES ANALYSIS (ANA SCREEN),$7.70,,,,,,,
4509800550,LAB - ANTINUCLEAR ANTIBODIES ANALYSIS (ANA SCREEN),$42.40,,,,,,,
4509801015,LAB - ANTINUCLEAR ANTIBODIES ANALYSIS (ANA TITER),$13.50,,,,,,,
4509801010,LAB - ANTINUCLEAR ANTIBODIES ANALYSIS (ANA TITER),$13.50,,,,,,,
4509203225,LAB - ANTINUCLEAR ANTIBODIES ANALYSIS (ANA TITER),$10.40,,,,,,,
4509803524,LAB - Antinuclear Antibodies Analysis (Ana Titer),$3.25,,,,,,,
4509800630,LAB - ANTITHROMBIN III CLOTTING INHIBITOR ACTIVITY,$24.70,,,,,,,
4509803308,LAB - ANTITHROMBIN III CLOTTING INHIBITOR ACTIVITY,$47.60,,,,,,,
4509202880,LAB - ANTITHROMBIN III CLOTTING INHIBITOR ACTIVITY,$23.12,,,,,,,
4509803116,LAB - ANTITHROMBIN III CLOTTING INHIBITOR ANTIGEN LEVEL,$22.90,,,,,,,
4509202885,LAB - ANTITHROMBIN III CLOTTING INHIBITOR ANTIGEN LEVEL,$60.99,,,,,,,
4509800885,LAB - APOLIPOPROTEIN LEVEL,$15.20,,,,,,,
4509200620,LAB - APOLIPOPROTEIN LEVEL,$14.11,,,,,,,
4509800880,LAB - APOLIPOPROTEIN LEVEL,$15.20,,,,,,,
4509803378,LAB - ARSENIC LEVEL,$36.20,,,,,,,
4509200625,LAB - ARSENIC LEVEL,$27.82,,,,,,,
4509801590,LAB - ASCORBIC ACID LEVEL IN BLOOD,$23.58,,,,,,,
4509200630,LAB - ASCORBIC ACID LEVEL IN BLOOD,$36.85,,,,,,,
4501200040,LAB - AUTOMATED BLOOD CELL COUNT WITH AUTOMATED WHITE CELL DIFFERENTIAL COUNT,$260.42,,,,,,,
4509202730,LAB - AUTOMATED BLOOD CELL COUNT WITH AUTOMATED WHITE CELL DIFFERENTIAL COUNT,$4.81,,,,,,,
4501200045,LAB - AUTOMATED BLOOD CELL COUNT WITHOUT WHITE CELL DIFFERENTIAL COUNT,$163.46,,,,,,,
4509202735,LAB - AUTOMATED BLOOD CELL COUNT WITHOUT WHITE CELL DIFFERENTIAL COUNT,$4.28,,,,,,,
4509205175,LAB - AUTOMATED COMPLETE BLOOD COUNT,$23.68,,,,,,,
4509205170,LAB - AUTOMATED COMPLETE BLOOD COUNT WITH WHITE BLOOD CELL DIFFERENTIAL COUNT,$28.95,,,,,,,
4509201515,LAB - B-HEXOSAMINIDASE ENZYME LEVEL,$63.17,,,,,,,
4509800010,LAB - BACTERIAL BLOOD CULTURE (AEROBIC),$14.65,,,,,,,
4010202210,LAB - BACTERIAL BLOOD CULTURE (AEROBIC),$439.13,,,,,,,
4500200555,LAB - BACTERIAL BLOOD CULTURE (AEROBIC),$439.13,,,,,,,
4502200030,"LAB - BACTERIAL CULTURE AND COLONY COUNT USING SOURCE OTHER THAN URINE, BLOOD, OR STOOL (AEROBIC)",$319.70,,,,,,,
4509204100,"LAB - BACTERIAL CULTURE AND COLONY COUNT USING SOURCE OTHER THAN URINE, BLOOD, OR STOOL (AEROBIC)",$34.21,,,,,,,
4502200035,"LAB - BACTERIAL CULTURE AND COLONY COUNT USING SOURCE OTHER THAN URINE, BLOOD, OR STOOL (ANAEROBIC)",$185.61,,,,,,,
4509204105,"LAB - BACTERIAL CULTURE AND COLONY COUNT USING SOURCE OTHER THAN URINE, BLOOD, OR STOOL (ANAEROBIC)",$143.38,,,,,,,
4509204110,LAB - BACTERIAL CULTURE USING SOURCE OTHER THAN BLOOD (ANAEROBIC),$32.10,,,,,,,
4509800310,LAB - BACTERIAL CULTURE USING SOURCE OTHER THAN BLOOD (ANAEROBIC),$53.50,,,,,,,
4502200040,LAB - BACTERIAL CULTURE USING SOURCE OTHER THAN BLOOD (ANAEROBIC),$228.56,,,,,,,
4502200025,"LAB - BACTERIAL CULTURE USING SOURCE OTHER THAN URINE, BLOOD, OR STOOL (AEROBIC)",$386.49,,,,,,,
4509803583,"LAB - Bacterial Culture Using Source Other Than Urine, Blood, Or Stool (Aerobic)",$8.50,,,,,,,
4509204095,"LAB - BACTERIAL CULTURE USING SOURCE OTHER THAN URINE, BLOOD, OR STOOL (AEROBIC)",$26.75,,,,,,,
4509803580,"LAB - Bacterial Culture Using Source Other Than Urine, Blood, Or Stool (Aerobic)",$16.00,,,,,,,
4509800420,LAB - BACTERIAL CULTURE VERIFICATION THROUGH ADDITIONAL TESTING (AEROBIC),$44.94,,,,,,,
4509802915,LAB - BACTERIAL CULTURE VERIFICATION THROUGH ADDITIONAL TESTING (AEROBIC),$31.77,,,,,,,
4502200050,LAB - BACTERIAL CULTURE VERIFICATION THROUGH ADDITIONAL TESTING (AEROBIC),$144.05,,,,,,,
4509801780,LAB - BACTERIAL CULTURE VERIFICATION THROUGH ADDITIONAL TESTING (AEROBIC),$74.70,,,,,,,
4509800420,LAB - BACTERIAL CULTURE VERIFICATION THROUGH ADDITIONAL TESTING (AEROBIC),$44.94,,,,,,,
4509800415,LAB - BACTERIAL CULTURE VERIFICATION THROUGH ADDITIONAL TESTING (AEROBIC),$44.94,,,,,,,
4509801780,LAB - BACTERIAL CULTURE VERIFICATION THROUGH ADDITIONAL TESTING (AEROBIC),$74.70,,,,,,,
4509803621,LAB - Bacterial Culture Verification Through Additional Testing (Aerobic),$16.00,,,,,,,
4502200050,LAB - BACTERIAL CULTURE VERIFICATION THROUGH ADDITIONAL TESTING (AEROBIC),$144.05,,,,,,,
4509801795,LAB - BACTERIAL CULTURE VERIFICATION THROUGH ADDITIONAL TESTING (ANAEROBIC),$72.22,,,,,,,
4502200045,LAB - BACTERIAL CULTURE VERIFICATION THROUGH ADDITIONAL TESTING (ANAEROBIC),$180.09,,,,,,,
4509204115,LAB - BACTERIAL CULTURE VERIFICATION THROUGH ADDITIONAL TESTING (ANAEROBIC),$19.26,,,,,,,
4502200020,LAB - BACTERIAL STOOL CULTURE FOR ADDITIONAL PATHOGENS (AEROBIC),$351.65,,,,,,,
4509204090,LAB - BACTERIAL STOOL CULTURE FOR ADDITIONAL PATHOGENS (AEROBIC),$9.72,,,,,,,
4509204085,LAB - BACTERIAL STOOL CULTURE WITH PRELIMINARY EXAMINATION FOR SALMONELLA AND SHIGELLA SPECIES (AEROBIC),$15.51,,,,,,,
4502200015,LAB - BACTERIAL STOOL CULTURE WITH PRELIMINARY EXAMINATION FOR SALMONELLA AND SHIGELLA SPECIES (AEROBIC),$389.26,,,,,,,
4509800315,LAB - BACTERIAL STOOL CULTURE WITH PRELIMINARY EXAMINATION FOR SALMONELLA AND SHIGELLA SPECIES (AEROBIC),$52.96,,,,,,,
4502200065,LAB - BACTERIAL URINE CULTURE WITH COLONY COUNT,$342.15,,,,,,,
4509204135,LAB - BACTERIAL URINE CULTURE WITH COLONY COUNT,$8.34,,,,,,,
4502200070,LAB - BACTERIAL URINE CULTURE WITH IDENTIFICATION OF ISOLATED BACTERIA,$148.21,,,,,,,
4509204140,LAB - BACTERIAL URINE CULTURE WITH IDENTIFICATION OF ISOLATED BACTERIA,$6.42,,,,,,,
4500200005,LAB - BASIC METABOLIC PANEL WITH IONIZED CALCIUM,$397.57,,,,,,,
4509200001,LAB - BASIC METABOLIC PANEL WITH IONIZED CALCIUM,$33.79,,,,,,,
4509200005,LAB - BASIC METABOLIC PANEL WITH TOTAL CALCIUM,$7.49,,,,,,,
4500200010,LAB - BASIC METABOLIC PANEL WITH TOTAL CALCIUM,$689.87,,,,,,,
4509802430,LAB - BETA 2 GLYCOPROTEIN ANTIBODY ANALYSIS,$25.50,,,,,,,
4509802435,LAB - BETA 2 GLYCOPROTEIN ANTIBODY ANALYSIS,$25.50,,,,,,,
4509203265,LAB - BETA 2 GLYCOPROTEIN ANTIBODY ANALYSIS,$29.96,,,,,,,
4509802440,LAB - BETA 2 GLYCOPROTEIN ANTIBODY ANALYSIS,$25.50,,,,,,,
4509801595,LAB - BETA-2 MICROGLOBULIN PROTEIN LEVEL,$15.50,,,,,,,
4509200645,LAB - BETA-2 MICROGLOBULIN PROTEIN LEVEL,$10.81,,,,,,,
4509801125,LAB - BETA-2 MICROGLOBULIN PROTEIN LEVEL,$14.50,,,,,,,
4509803531,LAB - Beta-2 Microglobulin Protein Level,$13.00,,,,,,,
4509200655,LAB - BILE ACIDS LEVEL (CHOLYGLYCINE),$97.39,,,,,,,
4509803534,LAB - Bile Acids Level (Total),$7.50,,,,,,,
4509800970,LAB - BILE ACIDS LEVEL (TOTAL),$14.45,,,,,,,
4509200650,LAB - BILE ACIDS LEVEL (TOTAL),$22.47,,,,,,,
4509200670,LAB - BILIRUBIN IDENTIFICATION IN STOOL (QUALITATIVE),$15.79,,,,,,,
4509200665,LAB - BILIRUBIN LEVEL IN BLOOD (DIRECT),$3.74,,,,,,,
4503200250,LAB - BILIRUBIN LEVEL IN BLOOD (DIRECT),$153.75,,,,,,,
4509803229,LAB - BILIRUBIN LEVEL IN BLOOD (TOTAL),$8.80,,,,,,,
4509200660,LAB - BILIRUBIN LEVEL IN BLOOD (TOTAL),$5.36,,,,,,,
4503200245,LAB - BILIRUBIN LEVEL IN BLOOD (TOTAL),$149.90,,,,,,,
4509205105,LAB - BILIRUBIN MEASUREMENT,$18.42,,,,,,,
4509200675,LAB - BIOTINIDASE ENZYME LEVEL,$63.17,,,,,,,
4509202690,LAB - BLEEDING TIME,$49.22,,,,,,,
4501200001,LAB - BLEEDING TIME,$159.30,,,,,,,
4509202740,LAB - BLOOD CELL COUNT (MANUAL),$8.45,,,,,,,
4509203495,LAB - BLOOD CELL FUNCTION TEST AND DETECTION OF GENETIC MARKER,$502.75,,,,,,,
4509202795,LAB - BLOOD CLOT DISSOLVING TIME,$15.79,,,,,,,
4509202790,LAB - BLOOD CLOT RETRACTION TIME,$13.16,,,,,,,
4509202975,LAB - BLOOD CLOTTING ACTIVITY MEASUREMENT,$4.28,,,,,,,
4509801080,LAB - BLOOD CLOTTING ACTIVITY MEASUREMENT,$14.70,,,,,,,
4509803135,"LAB - BLOOD CLOTTING AND DISSOLVING FUNCTION EVALUATION, EACH SUBSTANCE",$118.00,,,,,,,
4509803509,"LAB - Blood Clotting And Dissolving Function Evaluation, Each Substance",$168.00,,,,,,,
4509803135,"LAB - BLOOD CLOTTING AND DISSOLVING FUNCTION EVALUATION, EACH SUBSTANCE",$118.00,,,,,,,
4501200285,LAB - BLOOD CLOTTING ANTIGEN IDENTIFICATION IN BLOOD,$247.96,,,,,,,
4501200290,LAB - BLOOD CLOTTING ANTIGEN IDENTIFICATION IN BLOOD,$393.41,,,,,,,
4509202980,LAB - BLOOD CLOTTING ANTIGEN IDENTIFICATION IN BLOOD,$303.88,,,,,,,
4501200270,LAB - BLOOD CLOTTING FUNCTION ANALYSIS (D-DIMER),$250.73,,,,,,,
4509202960,LAB - BLOOD CLOTTING FUNCTION ANALYSIS (D-DIMER),$9.42,,,,,,,
4501200280,LAB - BLOOD CLOTTING FUNCTION ANALYSIS (ULTRASENSITIVE D-DIMER),$47.69,,,,,,,
4509202970,LAB - BLOOD CLOTTING FUNCTION ANALYSIS (ULTRASENSITIVE D-DIMER),$36.85,,,,,,,
