Code,Description,Charge Amount,Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9
46600847.0,DIAGNOSTIC IMAGING - MRI Scan Of Leg Without Contrast,"$3,500.00",,,,,,,,,,
46600847.0,DIAGNOSTIC IMAGING - MRI Scan Of Leg Without Contrast,"$3,211.00",,,,,,,,,,
46600847.0,DIAGNOSTIC IMAGING - MRI Scan Of Leg Without Contrast,"$3,211.00",,,,,,,,,,
46600888.0,DIAGNOSTIC IMAGING - MRI Scan Of Lower Spinal Canal With And Without Contrast,"$7,546.00",,,,,,,,,,
46600888.0,DIAGNOSTIC IMAGING - MRI Scan Of Lower Spinal Canal With And Without Contrast,"$7,546.00",,,,,,,,,,
46600888.0,DIAGNOSTIC IMAGING - MRI Scan Of Lower Spinal Canal With And Without Contrast,"$6,923.00",,,,,,,,,,
46600888.0,DIAGNOSTIC IMAGING - MRI Scan Of Lower Spinal Canal With And Without Contrast,"$5,390.00",,,,,,,,,,
46600888.0,DIAGNOSTIC IMAGING - MRI Scan Of Lower Spinal Canal With And Without Contrast,"$7,546.00",,,,,,,,,,
46600888.0,DIAGNOSTIC IMAGING - MRI Scan Of Lower Spinal Canal With And Without Contrast,"$6,923.00",,,,,,,,,,
46600144.0,DIAGNOSTIC IMAGING - MRI Scan Of Lower Spinal Canal With Contrast,"$6,868.00",,,,,,,,,,
46600144.0,DIAGNOSTIC IMAGING - MRI Scan Of Lower Spinal Canal With Contrast,"$6,301.00",,,,,,,,,,
46600144.0,DIAGNOSTIC IMAGING - MRI Scan Of Lower Spinal Canal With Contrast,"$4,906.00",,,,,,,,,,
46600144.0,DIAGNOSTIC IMAGING - MRI Scan Of Lower Spinal Canal With Contrast,"$6,868.00",,,,,,,,,,
46600144.0,DIAGNOSTIC IMAGING - MRI Scan Of Lower Spinal Canal With Contrast,"$6,301.00",,,,,,,,,,
46600144.0,DIAGNOSTIC IMAGING - MRI Scan Of Lower Spinal Canal With Contrast,"$6,868.00",,,,,,,,,,
46600136.0,DIAGNOSTIC IMAGING - MRI Scan Of Lower Spinal Canal Without Contrast,"$6,481.00",,,,,,,,,,
46600136.0,DIAGNOSTIC IMAGING - MRI Scan Of Lower Spinal Canal Without Contrast,"$5,651.00",,,,,,,,,,
46600136.0,DIAGNOSTIC IMAGING - MRI Scan Of Lower Spinal Canal Without Contrast,"$6,481.00",,,,,,,,,,
46600136.0,DIAGNOSTIC IMAGING - MRI Scan Of Lower Spinal Canal Without Contrast,"$5,651.00",,,,,,,,,,
46600136.0,DIAGNOSTIC IMAGING - MRI Scan Of Lower Spinal Canal Without Contrast,"$6,481.00",,,,,,,,,,
46600136.0,DIAGNOSTIC IMAGING - MRI Scan Of Lower Spinal Canal Without Contrast,"$4,629.00",,,,,,,,,,
46600466.0,DIAGNOSTIC IMAGING - MRI Scan Of Middle Spinal Canal With And Without Contrast,"$5,538.00",,,,,,,,,,
46600466.0,DIAGNOSTIC IMAGING - MRI Scan Of Middle Spinal Canal With And Without Contrast,"$4,312.00",,,,,,,,,,
46600466.0,DIAGNOSTIC IMAGING - MRI Scan Of Middle Spinal Canal With And Without Contrast,"$5,538.00",,,,,,,,,,
46600466.0,DIAGNOSTIC IMAGING - MRI Scan Of Middle Spinal Canal With And Without Contrast,"$6,037.00",,,,,,,,,,
46600466.0,DIAGNOSTIC IMAGING - MRI Scan Of Middle Spinal Canal With And Without Contrast,"$5,538.00",,,,,,,,,,
46600466.0,DIAGNOSTIC IMAGING - MRI Scan Of Middle Spinal Canal With And Without Contrast,"$6,037.00",,,,,,,,,,
46600193.0,DIAGNOSTIC IMAGING - MRI Scan Of Middle Spinal Canal With Contrast,"$7,109.00",,,,,,,,,,
46600193.0,DIAGNOSTIC IMAGING - MRI Scan Of Middle Spinal Canal With Contrast,"$7,109.00",,,,,,,,,,
46600193.0,DIAGNOSTIC IMAGING - MRI Scan Of Middle Spinal Canal With Contrast,"$7,109.00",,,,,,,,,,
46600193.0,DIAGNOSTIC IMAGING - MRI Scan Of Middle Spinal Canal With Contrast,"$6,522.00",,,,,,,,,,
46600193.0,DIAGNOSTIC IMAGING - MRI Scan Of Middle Spinal Canal With Contrast,"$5,078.00",,,,,,,,,,
46600193.0,DIAGNOSTIC IMAGING - MRI Scan Of Middle Spinal Canal With Contrast,"$6,522.00",,,,,,,,,,
46600185.0,DIAGNOSTIC IMAGING - MRI Scan Of Middle Spinal Canal Without Contrast,"$4,945.00",,,,,,,,,,
46600185.0,DIAGNOSTIC IMAGING - MRI Scan Of Middle Spinal Canal Without Contrast,"$6,262.00",,,,,,,,,,
46600185.0,DIAGNOSTIC IMAGING - MRI Scan Of Middle Spinal Canal Without Contrast,"$6,262.00",,,,,,,,,,
46600185.0,DIAGNOSTIC IMAGING - MRI Scan Of Middle Spinal Canal Without Contrast,"$4,945.00",,,,,,,,,,
46600185.0,DIAGNOSTIC IMAGING - MRI Scan Of Middle Spinal Canal Without Contrast,"$4,473.00",,,,,,,,,,
46600185.0,DIAGNOSTIC IMAGING - MRI Scan Of Middle Spinal Canal Without Contrast,"$6,262.00",,,,,,,,,,
46600326.0,DIAGNOSTIC IMAGING - MRI Scan Of Pelvis With And Without Contrast,"$8,019.00",,,,,,,,,,
46600326.0,DIAGNOSTIC IMAGING - MRI Scan Of Pelvis With And Without Contrast,"$8,019.00",,,,,,,,,,
46600326.0,DIAGNOSTIC IMAGING - MRI Scan Of Pelvis With And Without Contrast,"$5,728.00",,,,,,,,,,
46600326.0,DIAGNOSTIC IMAGING - MRI Scan Of Pelvis With And Without Contrast,"$7,357.00",,,,,,,,,,
46600326.0,DIAGNOSTIC IMAGING - MRI Scan Of Pelvis With And Without Contrast,"$8,019.00",,,,,,,,,,
46600326.0,DIAGNOSTIC IMAGING - MRI Scan Of Pelvis With And Without Contrast,"$7,357.00",,,,,,,,,,
46600177.0,DIAGNOSTIC IMAGING - MRI Scan Of Pelvis With Contrast,"$6,868.00",,,,,,,,,,
46600177.0,DIAGNOSTIC IMAGING - MRI Scan Of Pelvis With Contrast,"$6,868.00",,,,,,,,,,
46600177.0,DIAGNOSTIC IMAGING - MRI Scan Of Pelvis With Contrast,"$6,301.00",,,,,,,,,,
46600177.0,DIAGNOSTIC IMAGING - MRI Scan Of Pelvis With Contrast,"$6,301.00",,,,,,,,,,
46600177.0,DIAGNOSTIC IMAGING - MRI Scan Of Pelvis With Contrast,"$4,906.00",,,,,,,,,,
46600177.0,DIAGNOSTIC IMAGING - MRI Scan Of Pelvis With Contrast,"$6,868.00",,,,,,,,,,
46600318.0,DIAGNOSTIC IMAGING - MRI Scan Of Pelvis Without Contrast,"$4,629.00",,,,,,,,,,
46600318.0,DIAGNOSTIC IMAGING - MRI Scan Of Pelvis Without Contrast,"$6,481.00",,,,,,,,,,
46600318.0,DIAGNOSTIC IMAGING - MRI Scan Of Pelvis Without Contrast,"$5,945.00",,,,,,,,,,
46600318.0,DIAGNOSTIC IMAGING - MRI Scan Of Pelvis Without Contrast,"$6,481.00",,,,,,,,,,
46600318.0,DIAGNOSTIC IMAGING - MRI Scan Of Pelvis Without Contrast,"$5,945.00",,,,,,,,,,
46600318.0,DIAGNOSTIC IMAGING - MRI Scan Of Pelvis Without Contrast,"$6,481.00",,,,,,,,,,
46604534.0,DIAGNOSTIC IMAGING - MRI SCAN OF SINGLE BREAST WITHOUT CONTRAST,"$1,730.00",,,,,,,,,,
46604534.0,DIAGNOSTIC IMAGING - MRI SCAN OF SINGLE BREAST WITHOUT CONTRAST,"$1,730.00",,,,,,,,,,
46604534.0,DIAGNOSTIC IMAGING - MRI SCAN OF SINGLE BREAST WITHOUT CONTRAST,"$1,730.00",,,,,,,,,,
46604534.0,DIAGNOSTIC IMAGING - MRI SCAN OF SINGLE BREAST WITHOUT CONTRAST,"$1,730.00",,,,,,,,,,
46604534.0,DIAGNOSTIC IMAGING - MRI SCAN OF SINGLE BREAST WITHOUT CONTRAST,"$1,730.00",,,,,,,,,,
46604534.0,DIAGNOSTIC IMAGING - MRI SCAN OF SINGLE BREAST WITHOUT CONTRAST,"$1,730.00",,,,,,,,,,
46600102.0,DIAGNOSTIC IMAGING - MRI Scan Of Upper Spinal Canal With And Without Contrast,"$5,728.00",,,,,,,,,,
46600102.0,DIAGNOSTIC IMAGING - MRI Scan Of Upper Spinal Canal With And Without Contrast,"$6,857.00",,,,,,,,,,
46600102.0,DIAGNOSTIC IMAGING - MRI Scan Of Upper Spinal Canal With And Without Contrast,"$5,728.00",,,,,,,,,,
46600102.0,DIAGNOSTIC IMAGING - MRI Scan Of Upper Spinal Canal With And Without Contrast,"$5,728.00",,,,,,,,,,
46600102.0,DIAGNOSTIC IMAGING - MRI Scan Of Upper Spinal Canal With And Without Contrast,"$6,857.00",,,,,,,,,,
46600102.0,DIAGNOSTIC IMAGING - MRI Scan Of Upper Spinal Canal With And Without Contrast,"$6,049.00",,,,,,,,,,
46600094.0,DIAGNOSTIC IMAGING - MRI Scan Of Upper Spinal Canal With Contrast,"$5,873.00",,,,,,,,,,
46600094.0,DIAGNOSTIC IMAGING - MRI Scan Of Upper Spinal Canal With Contrast,"$5,181.00",,,,,,,,,,
46600094.0,DIAGNOSTIC IMAGING - MRI Scan Of Upper Spinal Canal With Contrast,"$4,906.00",,,,,,,,,,
46600094.0,DIAGNOSTIC IMAGING - MRI Scan Of Upper Spinal Canal With Contrast,"$4,906.00",,,,,,,,,,
46600094.0,DIAGNOSTIC IMAGING - MRI Scan Of Upper Spinal Canal With Contrast,"$5,873.00",,,,,,,,,,
46600094.0,DIAGNOSTIC IMAGING - MRI Scan Of Upper Spinal Canal With Contrast,"$4,906.00",,,,,,,,,,
46600086.0,DIAGNOSTIC IMAGING - MRI Scan Of Upper Spinal Canal Without Contrast,"$4,943.00",,,,,,,,,,
46600086.0,DIAGNOSTIC IMAGING - MRI Scan Of Upper Spinal Canal Without Contrast,"$4,473.00",,,,,,,,,,
46600086.0,DIAGNOSTIC IMAGING - MRI Scan Of Upper Spinal Canal Without Contrast,"$4,473.00",,,,,,,,,,
46600086.0,DIAGNOSTIC IMAGING - MRI Scan Of Upper Spinal Canal Without Contrast,"$4,473.00",,,,,,,,,,
46600086.0,DIAGNOSTIC IMAGING - MRI Scan Of Upper Spinal Canal Without Contrast,"$4,943.00",,,,,,,,,,
46600086.0,DIAGNOSTIC IMAGING - MRI Scan Of Upper Spinal Canal Without Contrast,"$4,724.00",,,,,,,,,,
46700662.0,"DIAGNOSTIC IMAGING - ULTRASOUND BEHIND ABDOMINAL CAVITY, COMPLETE STUDY","$1,721.00",,,,,,,,,,
46700159.0,"DIAGNOSTIC IMAGING - ULTRASOUND BEHIND ABDOMINAL CAVITY, COMPLETE STUDY","$1,306.00",,,,,,,,,,
46700159.0,"DIAGNOSTIC IMAGING - ULTRASOUND BEHIND ABDOMINAL CAVITY, COMPLETE STUDY","$1,306.00",,,,,,,,,,
46700662.0,"DIAGNOSTIC IMAGING - ULTRASOUND BEHIND ABDOMINAL CAVITY, COMPLETE STUDY","$1,373.00",,,,,,,,,,
46700159.0,"DIAGNOSTIC IMAGING - ULTRASOUND BEHIND ABDOMINAL CAVITY, COMPLETE STUDY","$1,042.00",,,,,,,,,,
46700159.0,"DIAGNOSTIC IMAGING - ULTRASOUND BEHIND ABDOMINAL CAVITY, COMPLETE STUDY","$1,126.00",,,,,,,,,,
46700662.0,"DIAGNOSTIC IMAGING - ULTRASOUND BEHIND ABDOMINAL CAVITY, COMPLETE STUDY","$1,420.00",,,,,,,,,,
46700050.0,"DIAGNOSTIC IMAGING - ULTRASOUND BEHIND ABDOMINAL CAVITY, COMPLETE STUDY","$1,373.00",,,,,,,,,,
46700050.0,"DIAGNOSTIC IMAGING - ULTRASOUND BEHIND ABDOMINAL CAVITY, COMPLETE STUDY","$1,561.00",,,,,,,,,,
46700050.0,"DIAGNOSTIC IMAGING - ULTRASOUND BEHIND ABDOMINAL CAVITY, COMPLETE STUDY","$1,704.00",,,,,,,,,,
46700662.0,"DIAGNOSTIC IMAGING - ULTRASOUND BEHIND ABDOMINAL CAVITY, COMPLETE STUDY","$1,721.00",,,,,,,,,,
46700662.0,"DIAGNOSTIC IMAGING - ULTRASOUND BEHIND ABDOMINAL CAVITY, COMPLETE STUDY","$1,721.00",,,,,,,,,,
46700050.0,"DIAGNOSTIC IMAGING - ULTRASOUND BEHIND ABDOMINAL CAVITY, COMPLETE STUDY","$1,561.00",,,,,,,,,,
46700050.0,"DIAGNOSTIC IMAGING - ULTRASOUND BEHIND ABDOMINAL CAVITY, COMPLETE STUDY","$1,373.00",,,,,,,,,,
46700159.0,"DIAGNOSTIC IMAGING - ULTRASOUND BEHIND ABDOMINAL CAVITY, COMPLETE STUDY","$1,042.00",,,,,,,,,,
46700050.0,"DIAGNOSTIC IMAGING - ULTRASOUND BEHIND ABDOMINAL CAVITY, COMPLETE STUDY","$1,561.00",,,,,,,,,,
46700159.0,"DIAGNOSTIC IMAGING - ULTRASOUND BEHIND ABDOMINAL CAVITY, COMPLETE STUDY","$1,306.00",,,,,,,,,,
46700662.0,"DIAGNOSTIC IMAGING - ULTRASOUND BEHIND ABDOMINAL CAVITY, COMPLETE STUDY","$1,373.00",,,,,,,,,,
46700563.0,"DIAGNOSTIC IMAGING - ULTRASOUND BEHIND ABDOMINAL CAVITY, LIMITED STUDY","$1,122.00",,,,,,,,,,
46700670.0,"DIAGNOSTIC IMAGING - ULTRASOUND BEHIND ABDOMINAL CAVITY, LIMITED STUDY","$1,359.00",,,,,,,,,,
46700670.0,"DIAGNOSTIC IMAGING - ULTRASOUND BEHIND ABDOMINAL CAVITY, LIMITED STUDY","$1,085.00",,,,,,,,,,
46700670.0,"DIAGNOSTIC IMAGING - ULTRASOUND BEHIND ABDOMINAL CAVITY, LIMITED STUDY","$1,085.00",,,,,,,,,,
46700563.0,"DIAGNOSTIC IMAGING - ULTRASOUND BEHIND ABDOMINAL CAVITY, LIMITED STUDY","$1,359.00",,,,,,,,,,
46700670.0,"DIAGNOSTIC IMAGING - ULTRASOUND BEHIND ABDOMINAL CAVITY, LIMITED STUDY","$1,122.00",,,,,,,,,,
46700563.0,"DIAGNOSTIC IMAGING - ULTRASOUND BEHIND ABDOMINAL CAVITY, LIMITED STUDY","$1,085.00",,,,,,,,,,
46700563.0,"DIAGNOSTIC IMAGING - ULTRASOUND BEHIND ABDOMINAL CAVITY, LIMITED STUDY","$1,359.00",,,,,,,,,,
46700670.0,"DIAGNOSTIC IMAGING - ULTRASOUND BEHIND ABDOMINAL CAVITY, LIMITED STUDY","$1,359.00",,,,,,,,,,
46700670.0,"DIAGNOSTIC IMAGING - ULTRASOUND BEHIND ABDOMINAL CAVITY, LIMITED STUDY","$1,359.00",,,,,,,,,,
46700563.0,"DIAGNOSTIC IMAGING - ULTRASOUND BEHIND ABDOMINAL CAVITY, LIMITED STUDY","$1,359.00",,,,,,,,,,
46700563.0,"DIAGNOSTIC IMAGING - ULTRASOUND BEHIND ABDOMINAL CAVITY, LIMITED STUDY","$1,085.00",,,,,,,,,,
46700761.0,DIAGNOSTIC IMAGING - ULTRASOUND GUIDANCE FOR BLOOD VESSEL ACCESS AS ADDITIONAL PROCEDURE,"$1,567.00",,,,,,,,,,
46700761.0,DIAGNOSTIC IMAGING - ULTRASOUND GUIDANCE FOR BLOOD VESSEL ACCESS AS ADDITIONAL PROCEDURE,"$1,704.00",,,,,,,,,,
46700761.0,DIAGNOSTIC IMAGING - ULTRASOUND GUIDANCE FOR BLOOD VESSEL ACCESS AS ADDITIONAL PROCEDURE,"$1,250.00",,,,,,,,,,
46700761.0,DIAGNOSTIC IMAGING - ULTRASOUND GUIDANCE FOR BLOOD VESSEL ACCESS AS ADDITIONAL PROCEDURE,"$1,567.00",,,,,,,,,,
46700761.0,DIAGNOSTIC IMAGING - ULTRASOUND GUIDANCE FOR BLOOD VESSEL ACCESS AS ADDITIONAL PROCEDURE,"$1,567.00",,,,,,,,,,
46700761.0,DIAGNOSTIC IMAGING - ULTRASOUND GUIDANCE FOR BLOOD VESSEL ACCESS AS ADDITIONAL PROCEDURE,"$1,250.00",,,,,,,,,,
46700449.0,DIAGNOSTIC IMAGING - ULTRASOUND GUIDANCE FOR NEEDLE INSERTION,"$1,231.00",,,,,,,,,,
46700449.0,DIAGNOSTIC IMAGING - ULTRASOUND GUIDANCE FOR NEEDLE INSERTION,"$1,231.00",,,,,,,,,,
46700449.0,DIAGNOSTIC IMAGING - ULTRASOUND GUIDANCE FOR NEEDLE INSERTION,"$1,126.00",,,,,,,,,,
46700290.0,DIAGNOSTIC IMAGING - ULTRASOUND GUIDANCE FOR NEEDLE INSERTION,"$1,306.00",,,,,,,,,,
46700043.0,DIAGNOSTIC IMAGING - ULTRASOUND GUIDANCE FOR NEEDLE INSERTION,"$1,201.00",,,,,,,,,,
46700043.0,DIAGNOSTIC IMAGING - ULTRASOUND GUIDANCE FOR NEEDLE INSERTION,"$1,425.00",,,,,,,,,,
46700290.0,DIAGNOSTIC IMAGING - ULTRASOUND GUIDANCE FOR NEEDLE INSERTION,"$1,306.00",,,,,,,,,,
46700274.0,DIAGNOSTIC IMAGING - ULTRASOUND GUIDANCE FOR NEEDLE INSERTION,"$1,325.00",,,,,,,,,,
46700274.0,DIAGNOSTIC IMAGING - ULTRASOUND GUIDANCE FOR NEEDLE INSERTION,"$1,704.00",,,,,,,,,,
46700274.0,DIAGNOSTIC IMAGING - ULTRASOUND GUIDANCE FOR NEEDLE INSERTION,"$1,660.00",,,,,,,,,,
46700274.0,DIAGNOSTIC IMAGING - ULTRASOUND GUIDANCE FOR NEEDLE INSERTION,"$1,325.00",,,,,,,,,,
46700449.0,DIAGNOSTIC IMAGING - ULTRASOUND GUIDANCE FOR NEEDLE INSERTION,"$1,231.00",,,,,,,,,,
46700449.0,DIAGNOSTIC IMAGING - ULTRASOUND GUIDANCE FOR NEEDLE INSERTION,"$1,231.00",,,,,,,,,,
46700449.0,DIAGNOSTIC IMAGING - ULTRASOUND GUIDANCE FOR NEEDLE INSERTION,"$1,231.00",,,,,,,,,,
46700290.0,DIAGNOSTIC IMAGING - ULTRASOUND GUIDANCE FOR NEEDLE INSERTION,"$1,306.00",,,,,,,,,,
46701009.0,DIAGNOSTIC IMAGING - ULTRASOUND GUIDANCE FOR NEEDLE INSERTION,$524.00,,,,,,,,,,
46700290.0,DIAGNOSTIC IMAGING - ULTRASOUND GUIDANCE FOR NEEDLE INSERTION,"$1,126.00",,,,,,,,,,
46700043.0,DIAGNOSTIC IMAGING - ULTRASOUND GUIDANCE FOR NEEDLE INSERTION,"$1,201.00",,,,,,,,,,
46700290.0,DIAGNOSTIC IMAGING - ULTRASOUND GUIDANCE FOR NEEDLE INSERTION,"$1,042.00",,,,,,,,,,
46700043.0,DIAGNOSTIC IMAGING - ULTRASOUND GUIDANCE FOR NEEDLE INSERTION,"$1,201.00",,,,,,,,,,
46700274.0,DIAGNOSTIC IMAGING - ULTRASOUND GUIDANCE FOR NEEDLE INSERTION,"$1,660.00",,,,,,,,,,
46700043.0,DIAGNOSTIC IMAGING - ULTRASOUND GUIDANCE FOR NEEDLE INSERTION,"$1,425.00",,,,,,,,,,
46700043.0,DIAGNOSTIC IMAGING - ULTRASOUND GUIDANCE FOR NEEDLE INSERTION,"$1,126.00",,,,,,,,,,
46700290.0,DIAGNOSTIC IMAGING - ULTRASOUND GUIDANCE FOR NEEDLE INSERTION,"$1,306.00",,,,,,,,,,
46700449.0,DIAGNOSTIC IMAGING - ULTRASOUND GUIDANCE FOR NEEDLE INSERTION,"$1,126.00",,,,,,,,,,
46700993.0,DIAGNOSTIC IMAGING - ULTRASOUND GUIDANCE FOR TISSUE DESTRUCTION,$524.00,,,,,,,,,,
46700993.0,DIAGNOSTIC IMAGING - ULTRASOUND GUIDANCE FOR TISSUE DESTRUCTION,$524.00,,,,,,,,,,
46700993.0,DIAGNOSTIC IMAGING - ULTRASOUND GUIDANCE FOR TISSUE DESTRUCTION,$524.00,,,,,,,,,,
46700993.0,DIAGNOSTIC IMAGING - ULTRASOUND GUIDANCE FOR TISSUE DESTRUCTION,$524.00,,,,,,,,,,
46700993.0,DIAGNOSTIC IMAGING - ULTRASOUND GUIDANCE FOR TISSUE DESTRUCTION,$524.00,,,,,,,,,,
46700993.0,DIAGNOSTIC IMAGING - ULTRASOUND GUIDANCE FOR TISSUE DESTRUCTION,$524.00,,,,,,,,,,
46700001.0,"DIAGNOSTIC IMAGING - ULTRASOUND OF ABDOMEN, COMPLETE STUDY","$1,770.00",,,,,,,,,,
46700001.0,"DIAGNOSTIC IMAGING - ULTRASOUND OF ABDOMEN, COMPLETE STUDY","$1,770.00",,,,,,,,,,
46700001.0,"DIAGNOSTIC IMAGING - ULTRASOUND OF ABDOMEN, COMPLETE STUDY","$1,685.00",,,,,,,,,,
46700001.0,"DIAGNOSTIC IMAGING - ULTRASOUND OF ABDOMEN, COMPLETE STUDY","$1,685.00",,,,,,,,,,
46700001.0,"DIAGNOSTIC IMAGING - ULTRASOUND OF ABDOMEN, COMPLETE STUDY","$1,770.00",,,,,,,,,,
46700001.0,"DIAGNOSTIC IMAGING - ULTRASOUND OF ABDOMEN, COMPLETE STUDY","$1,704.00",,,,,,,,,,
46700092.0,"DIAGNOSTIC IMAGING - ULTRASOUND OF ABDOMEN, LIMITED STUDY","$1,223.00",,,,,,,,,,
46700092.0,"DIAGNOSTIC IMAGING - ULTRASOUND OF ABDOMEN, LIMITED STUDY","$1,223.00",,,,,,,,,,
46700084.0,"DIAGNOSTIC IMAGING - ULTRASOUND OF ABDOMEN, LIMITED STUDY","$1,334.00",,,,,,,,,,
46700092.0,"DIAGNOSTIC IMAGING - ULTRASOUND OF ABDOMEN, LIMITED STUDY","$1,533.00",,,,,,,,,,
46700258.0,"DIAGNOSTIC IMAGING - ULTRASOUND OF ABDOMEN, LIMITED STUDY","$1,382.00",,,,,,,,,,
46700076.0,"DIAGNOSTIC IMAGING - ULTRASOUND OF ABDOMEN, LIMITED STUDY","$1,382.00",,,,,,,,,,
46700621.0,"DIAGNOSTIC IMAGING - ULTRASOUND OF ABDOMEN, LIMITED STUDY","$1,223.00",,,,,,,,,,
46700076.0,"DIAGNOSTIC IMAGING - ULTRASOUND OF ABDOMEN, LIMITED STUDY","$1,126.00",,,,,,,,,,
46700258.0,"DIAGNOSTIC IMAGING - ULTRASOUND OF ABDOMEN, LIMITED STUDY","$1,382.00",,,,,,,,,,
46700076.0,"DIAGNOSTIC IMAGING - ULTRASOUND OF ABDOMEN, LIMITED STUDY","$1,382.00",,,,,,,,,,
46700258.0,"DIAGNOSTIC IMAGING - ULTRASOUND OF ABDOMEN, LIMITED STUDY",$997.00,,,,,,,,,,
46700621.0,"DIAGNOSTIC IMAGING - ULTRASOUND OF ABDOMEN, LIMITED STUDY","$1,533.00",,,,,,,,,,
46700621.0,"DIAGNOSTIC IMAGING - ULTRASOUND OF ABDOMEN, LIMITED STUDY","$1,533.00",,,,,,,,,,
46700258.0,"DIAGNOSTIC IMAGING - ULTRASOUND OF ABDOMEN, LIMITED STUDY","$1,382.00",,,,,,,,,,
46700084.0,"DIAGNOSTIC IMAGING - ULTRASOUND OF ABDOMEN, LIMITED STUDY","$1,126.00",,,,,,,,,,
47600374.0,"DIAGNOSTIC IMAGING - ULTRASOUND OF ABDOMEN, LIMITED STUDY",$892.00,,,,,,,,,,
46700258.0,"DIAGNOSTIC IMAGING - ULTRASOUND OF ABDOMEN, LIMITED STUDY","$1,126.00",,,,,,,,,,
47600374.0,"DIAGNOSTIC IMAGING - ULTRASOUND OF ABDOMEN, LIMITED STUDY",$892.00,,,,,,,,,,
46700258.0,"DIAGNOSTIC IMAGING - ULTRASOUND OF ABDOMEN, LIMITED STUDY",$997.00,,,,,,,,,,
46700076.0,"DIAGNOSTIC IMAGING - ULTRASOUND OF ABDOMEN, LIMITED STUDY","$1,382.00",,,,,,,,,,
46700621.0,"DIAGNOSTIC IMAGING - ULTRASOUND OF ABDOMEN, LIMITED STUDY","$1,533.00",,,,,,,,,,
46700621.0,"DIAGNOSTIC IMAGING - ULTRASOUND OF ABDOMEN, LIMITED STUDY","$1,223.00",,,,,,,,,,
46700258.0,"DIAGNOSTIC IMAGING - ULTRASOUND OF ABDOMEN, LIMITED STUDY","$1,382.00",,,,,,,,,,
46700092.0,"DIAGNOSTIC IMAGING - ULTRASOUND OF ABDOMEN, LIMITED STUDY","$1,533.00",,,,,,,,,,
46700084.0,"DIAGNOSTIC IMAGING - ULTRASOUND OF ABDOMEN, LIMITED STUDY","$1,334.00",,,,,,,,,,
46700084.0,"DIAGNOSTIC IMAGING - ULTRASOUND OF ABDOMEN, LIMITED STUDY","$1,065.00",,,,,,,,,,
46700258.0,"DIAGNOSTIC IMAGING - ULTRASOUND OF ABDOMEN, LIMITED STUDY","$1,382.00",,,,,,,,,,
46700621.0,"DIAGNOSTIC IMAGING - ULTRASOUND OF ABDOMEN, LIMITED STUDY","$1,533.00",,,,,,,,,,
46700092.0,"DIAGNOSTIC IMAGING - ULTRASOUND OF ABDOMEN, LIMITED STUDY","$1,223.00",,,,,,,,,,
47600374.0,"DIAGNOSTIC IMAGING - ULTRASOUND OF ABDOMEN, LIMITED STUDY",$997.00,,,,,,,,,,
46700621.0,"DIAGNOSTIC IMAGING - ULTRASOUND OF ABDOMEN, LIMITED STUDY","$1,265.00",,,,,,,,,,
46700092.0,"DIAGNOSTIC IMAGING - ULTRASOUND OF ABDOMEN, LIMITED STUDY","$1,533.00",,,,,,,,,,
46700084.0,"DIAGNOSTIC IMAGING - ULTRASOUND OF ABDOMEN, LIMITED STUDY","$1,334.00",,,,,,,,,,
47600374.0,"DIAGNOSTIC IMAGING - ULTRASOUND OF ABDOMEN, LIMITED STUDY",$892.00,,,,,,,,,,
47600374.0,"DIAGNOSTIC IMAGING - ULTRASOUND OF ABDOMEN, LIMITED STUDY",$997.00,,,,,,,,,,
46700621.0,"DIAGNOSTIC IMAGING - ULTRASOUND OF ABDOMEN, LIMITED STUDY","$1,533.00",,,,,,,,,,
46700753.0,"DIAGNOSTIC IMAGING - ULTRASOUND OF ARM OR LEG, COMPLETE JOINT STUDY","$1,704.00",,,,,,,,,,
46700753.0,"DIAGNOSTIC IMAGING - ULTRASOUND OF ARM OR LEG, COMPLETE JOINT STUDY","$1,328.00",,,,,,,,,,
46700233.0,"DIAGNOSTIC IMAGING - ULTRASOUND OF ARM OR LEG, COMPLETE JOINT STUDY",$626.00,,,,,,,,,,
46700753.0,"DIAGNOSTIC IMAGING - ULTRASOUND OF ARM OR LEG, COMPLETE JOINT STUDY","$1,665.00",,,,,,,,,,
46700233.0,"DIAGNOSTIC IMAGING - ULTRASOUND OF ARM OR LEG, COMPLETE JOINT STUDY","$1,126.00",,,,,,,,,,
46700753.0,"DIAGNOSTIC IMAGING - ULTRASOUND OF ARM OR LEG, COMPLETE JOINT STUDY","$1,665.00",,,,,,,,,,
46700233.0,"DIAGNOSTIC IMAGING - ULTRASOUND OF ARM OR LEG, COMPLETE JOINT STUDY",$626.00,,,,,,,,,,
46700233.0,"DIAGNOSTIC IMAGING - ULTRASOUND OF ARM OR LEG, COMPLETE JOINT STUDY",$499.00,,,,,,,,,,
46700233.0,"DIAGNOSTIC IMAGING - ULTRASOUND OF ARM OR LEG, COMPLETE JOINT STUDY",$626.00,,,,,,,,,,
46700753.0,"DIAGNOSTIC IMAGING - ULTRASOUND OF ARM OR LEG, COMPLETE JOINT STUDY","$1,665.00",,,,,,,,,,
